cell_id,family,version,method_id,method_label,variant,epoch,global_step,checkpoint_sha256,score_mode,score_label,success_count,episode_count,success_rate,success_rate_percent,training_seed,planning_seed,selection_sha256,action_normalization_sha256,training_commit,evaluation_commit,planning_horizon,g_first_weight,status,comparison_role,source_kind,source_path,source_results_sha256,source_protocol_sha256,outcomes_sha256
epoch_sweep_original_scores__v2_ema_sg__e05__g3__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,5,63980,d3de2af3c916497b93c10c91b9df428a1c016efba45f9e4610f790dce1bb39c4,g_only,G-only,13,50,0.26,26.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_05/g3/g_only,4cdcbe3f90604a5f665cc62bcf7fa270231313637fdbdcf220db187da5800d12,3bdf4a6344f130d5da6126f6c207bfda4578cdd1837063264a4d8a6166f333ef,408af981348c148adc05da29aa9122221d441f3e1d0ce540e6abdcfc2b7faf77
epoch_sweep_original_scores__v2_ema_sg__e05__g3__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,5,63980,d3de2af3c916497b93c10c91b9df428a1c016efba45f9e4610f790dce1bb39c4,f_plus_g,F+G,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_05/g3/f_plus_g,7bf35584f89b8d9a0e66c60876e50aa1c0095ef3e5239b2467f762b8ca964486,19f32c61627b580c9d173afb1609784361c0643b4e05d2992c61a40f89ca48b1,e225c408f93dd426db00944d3ff84c8e59eb371347821b677d96d023fdfc36b9
epoch_sweep_original_scores__v2_ema_sg__e06__c__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,6,76776,e7902482da1b024b239de761a1c75bb9659395771537fad98c0449a0b543993b,f_only,F-only,13,50,0.26,26.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/c/f_only,bd05c356e5b3e81f284f9c1b2e2e25f3ea8468bac044f575e7e7ae8ccd5aca4a,cdbc732a88770eded563609c5328fc9ac908307e9e5398315c1863e812ea80aa,b59cdbe274584a2040bb1b9fc634bdbbd5398bf64788d59fd3659a977110599d
epoch_sweep_original_scores__v2_ema_sg__e06__c__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,6,76776,e7902482da1b024b239de761a1c75bb9659395771537fad98c0449a0b543993b,g_only,G-only,19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/c/g_only,19431bdc655330a22db5f8a8c6135961bcf42256246d7355030ac3819c5073fb,3f157e220c1a7ed4d03c36a4f9ebea00d94a8d84c253d3384489551cf79858f0,9b768d6848fbb869c88daa284715b86ce728617891d1f255afda924dab9d58d3
epoch_sweep_original_scores__v2_ema_sg__e06__c__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,6,76776,e7902482da1b024b239de761a1c75bb9659395771537fad98c0449a0b543993b,f_plus_g,F+G,12,50,0.24,24.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/c/f_plus_g,fea6e5eb787f031381c5206a4b77f70afb88b82d8957d169c22133b97b17e4c0,f22b774e174bd9fca409131b5dc30a5be5c783f66a836efd4041bf02879464fe,5616f4b0c791a3ba3c08f044873ee94eaeba0a045ed7dd529e3749f70fc5b61b
epoch_sweep_original_scores__v2_ema_sg__e06__d__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,6,76776,3789170c47961f0c88d6fdd02bfbbe932c97b34a3b4826f21b588aab1d391329,f_only,F-only,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/d/f_only,928975fce7fbdcadb1fddc0b8acecbdeae0beb5e09b4a7fe7b6bcfb9d1160e93,cb636d43518529431c16aeb2ebab06d7e2e256c42aa659cdafb07ab5e90f6239,6bc6dc6e701d124c55cc601965dff8f32373b7e3c99ddd6386a50401468ce49a
epoch_sweep_original_scores__v2_ema_sg__e06__d__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,6,76776,3789170c47961f0c88d6fdd02bfbbe932c97b34a3b4826f21b588aab1d391329,g_only,G-only,16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/d/g_only,cb9b3403ba2c42ca4aa5ae490f43e2c33d2be0ac31f01be7e4cb69c47c30a815,3a8c5f528f3a4114f75a7f00c64cfb377dc55e5f7c25f3c2c2207fa34851640a,91309d00c8d7317392475771e27f8046646c3dd231ab6afc4a1dce5b5e89a23f
epoch_sweep_original_scores__v2_ema_sg__e06__d__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,6,76776,3789170c47961f0c88d6fdd02bfbbe932c97b34a3b4826f21b588aab1d391329,f_plus_g,F+G,19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/d/f_plus_g,58b1b5b44f3194b83e9097052431842a9e2200819d0bb7ea7de6a476075afeaf,b348283ab927336d61aa1ec530edc84e0785239fe9a5e75fa1c74b63814ad96e,602830b515ba95bdb8abe16148e1f86f0d6be7a8d7e4794d2051c53d76ff6385
epoch_sweep_original_scores__v2_ema_sg__e06__f__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_f,V2-EMA-SG-F Coupled Hybrid Same-Future Advantage,f,6,76776,fafdb0e8f1f0f11048c5aea8e95b52e2b55aa0087e29fd44a51c11b964b0f326,f_only,F-only,19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/f/f_only,9794f345ab89445bbca638346c549e7612f6315b6e7d85892190c69a7c69cf30,39775f575f1e45d64d99f6de0c0eea8e89ef75fa5cea0ea943e74824da351124,8a5c6d3ac1c1cbe4a0aad7aa55435913bf3205877680a9414431a19586299f27
epoch_sweep_original_scores__v2_ema_sg__e06__f__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_f,V2-EMA-SG-F Coupled Hybrid Same-Future Advantage,f,6,76776,fafdb0e8f1f0f11048c5aea8e95b52e2b55aa0087e29fd44a51c11b964b0f326,g_only,G-only,19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/f/g_only,513443ade9e8548e6c6031f300772034e69b50ffd91617153bf66ec14836e27f,4d610f70d9cc8b9478b32e87636c02fb38ba605c784b8b4e66e30c51d28ca81b,44408e6fdf6f74b8bc1b9ba6c83312eca4494cc82e76d0243115f6cd6c80782b
epoch_sweep_original_scores__v2_ema_sg__e06__f__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_f,V2-EMA-SG-F Coupled Hybrid Same-Future Advantage,f,6,76776,fafdb0e8f1f0f11048c5aea8e95b52e2b55aa0087e29fd44a51c11b964b0f326,f_plus_g,F+G,17,50,0.34,34.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/f/f_plus_g,a733bf2375a5ae271cc71f4194440492f7cdeb4039789fe16587608ffc4886a6,4a3b0bb8b0119ec68a4c10d9a39aa625060b4a0b3ea0490bd83fe0238cecd81a,c45f15681591b99eebf59ad325dc2ef86b121dcd73e58854d0aff8bf40ca2db1
epoch_sweep_original_scores__v2_ema_sg__e06__g1__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,6,76776,4c67445c146c4b5bbeab6616b23627292f8cae02030ad14edc50b83a2bc386e0,f_only,F-only,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g1/f_only,0c1c9bc0cb95303939e972dafe0120f32fed57bcf8af3c6e2fcb9ad99332509b,f4a00a8676620f77380143d9868a06046882fa3926ec13d6e6cbe2287d51a447,b20100b3eaa136de015372e1e831d83f7fac31eb595e0a4205e050fda3b80d38
epoch_sweep_original_scores__v2_ema_sg__e06__g1__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,6,76776,4c67445c146c4b5bbeab6616b23627292f8cae02030ad14edc50b83a2bc386e0,g_only,G-only,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g1/g_only,a23c454b683de2307acf081dc82b2b5117803d1373f9292eb75f410e59429846,04edaa8ba15a340934dcd560f497a9d2f876b142590d5d50b3883695435e9e64,169ab04884c5a935887ced8dc85ef28e09b566a083e70c9b2e4639bf9b5b3a62
epoch_sweep_original_scores__v2_ema_sg__e06__g1__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,6,76776,4c67445c146c4b5bbeab6616b23627292f8cae02030ad14edc50b83a2bc386e0,f_plus_g,F+G,16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g1/f_plus_g,c9f85b7f7241882fa47e5e42c4f6ffa8b05213b634cc1109aa2da22c7bb45fb7,28a46de51b2a6669c86f8813e921cfb09becb52b22b3e057576f8522e76ba8f6,7c687bbbfbb30d5fe74df05468ae8a51c516450b1b68a2318f1db7f0bc02f9bb
epoch_sweep_original_scores__v2_ema_sg__e06__g2__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,6,76776,2fdac2fe21ce594e3612bad10f6b82d1d3812ca95d49d20ad26154b0d32bbeea,f_only,F-only,12,50,0.24,24.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g2/f_only,d823ba06cf0544095dfc0b3a6106122c3ff72972048a490d4cb4f9db52fada43,32d7c84e091a7daceeb45c0bb05a48aead82d2c9aae79f719ec94311f6407dcd,144c0934384bf48292f2949f9e6634c7859379cdae313d4a3075399b08bd9089
epoch_sweep_original_scores__v2_ema_sg__e06__g2__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,6,76776,2fdac2fe21ce594e3612bad10f6b82d1d3812ca95d49d20ad26154b0d32bbeea,g_only,G-only,17,50,0.34,34.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g2/g_only,5deffe17739f3c4a5d4597ab874e00e5246adca107b1526757db9eca505a3c39,aeedf9df9e2e04e88fff8f8ebe3a666ac48913d33f6238c52927051785eda72a,08fb73ef9eac3c59a42f7603c5107f3f4811684a91dd53d2a526525b51c8dd80
epoch_sweep_original_scores__v2_ema_sg__e06__g2__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,6,76776,2fdac2fe21ce594e3612bad10f6b82d1d3812ca95d49d20ad26154b0d32bbeea,f_plus_g,F+G,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g2/f_plus_g,ce881f7276cd088787dd180a81b5bce51f74937f4c973fc9ed1df7c46379bf6b,7020c76fa01afcb59e20945f52696102d4f73beafd42d046147b5c2be91af55b,82021cbf4474b88cebef6ee25a447586bb69ef640f3db0725a3fb168c6e6cff6
epoch_sweep_original_scores__v2_ema_sg__e06__g3__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,6,76776,b8b4dfb537cd1f07aa46578f82bc5bd1433f5651f8b7792824fb7382a4f38971,f_only,F-only,14,50,0.28,28.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g3/f_only,c8e21c62d36a140fb390d667404092007283d4ae322aa384192ef2f5b4dc1f58,23d2e5dbcf68cf5c55fb96c95322db9db2d8619bb2468e9e2348ba12e05ddfdc,39c58005774d69b7ad7cfabb46cafa663d1aa0f4d3a8e614df9aa34a04c70847
epoch_sweep_original_scores__v2_ema_sg__e06__g3__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,6,76776,b8b4dfb537cd1f07aa46578f82bc5bd1433f5651f8b7792824fb7382a4f38971,g_only,G-only,20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g3/g_only,a46f92a9b868b36b37039b3ab24c6f9406e04646945887e50302dfb351bfe359,c79f0e82d107ddb83fbb7ee5a421502f09a48afcf6f8d24a61e76e05ac2a0e47,f0ac26f080017ed85a8f2229a047a9cfc09f653b1667019d2be844333e62d52b
epoch_sweep_original_scores__v2_ema_sg__e06__g3__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,6,76776,b8b4dfb537cd1f07aa46578f82bc5bd1433f5651f8b7792824fb7382a4f38971,f_plus_g,F+G,14,50,0.28,28.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_06/g3/f_plus_g,edb09ded43b258a83cc84645a1c679da022bf59f4f633adac438514cde91118a,9ab61b5e002aa5ea16bb9b8afb907b42970b472fe4297885e7cfcf7eada156ee,bbd7f299538786ba0fab6bd79908337bcb87dd6c745abf567bbebe7693f21b90
epoch_sweep_original_scores__v2_ema_sg__e07__c__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,7,89572,a6c3941116ab820b43b60341b6b1daee09609148a92aa7ab6c5f0c87aaf3ed6b,f_only,F-only,8,50,0.16,16.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_07/c/f_only,1398fcf6ef96a7bb2307af6020238d2c75e668567ae672c90e112ffe52f5b5d0,36867c22883d892d6ca26a433683d7d15f783512f889ea4bfa2c34a5b2a459a6,22cca0ea7ec7156e77ceee7f9ac37935ec08bdd269a452d229de63186e3559c8
epoch_sweep_original_scores__v2_ema_sg__e07__c__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,7,89572,a6c3941116ab820b43b60341b6b1daee09609148a92aa7ab6c5f0c87aaf3ed6b,g_only,G-only,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_07/c/g_only,a90f567d8c7d96e5da86b77654c8e1cc5222c46f8073d80eaa8e3204b764b016,f373adc4cf2e20eecb75ce4fc9e084616ea35ce4f8a586cac03872ab81f06490,16bfe84a1ceeb9335dbbf383f286f70bf19ab4e7aaad1066d228d2915fa67967
epoch_sweep_original_scores__v2_ema_sg__e07__c__f_plus_g,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,7,89572,a6c3941116ab820b43b60341b6b1daee09609148a92aa7ab6c5f0c87aaf3ed6b,f_plus_g,F+G,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_07/c/f_plus_g,486ebfa01756399821ba658591dd307333d5b5a01d5169a8b28f528e24d70af6,43765fa51e541f150a291c171ae22507ebd8a5690ed27675a4f50ca1b75d3ce1,629d39e3c046b5d600dac9dbd086517e062b4bdd690cdb7ef718e80412eedfbe
epoch_sweep_original_scores__v2_ema_sg__e07__d__f_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,7,89572,07c4a13d5dc10110614781b6dcb72c11aa96ddfe562e22f357966d85c544e36b,f_only,F-only,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,5,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_07/d/f_only,e3ad427dcb9433f0df8dc284c06ed1d321e5ba8d0772d2ba623144bfe4a75972,e992c06a10255c88610c0ba95bd5c3661aea0417e9f5b90483408fd864746744,3092a205aef6a9bf970e63a84e72c14daa9ce1cfa335cc5260809c1fcd75e3d5
epoch_sweep_original_scores__v2_ema_sg__e07__d__g_only,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,7,89572,07c4a13d5dc10110614781b6dcb72c11aa96ddfe562e22f357966d85c544e36b,g_only,G-only,14,50,0.28,28.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,18cd574d522515f20f4103509b1e660b2fc89ea6,1,,VERIFIED,epoch_sweep_original_scores,raw_evaluation,/private/tmp/td-results-full.y1qTdB/v2_ema/evaluation_sweeps/epoch_07/d/g_only,8f97b78ccd1e7bc5e213416021aac963f0785e1b1c59578c08a018503a182924,dbcff065c4e10c06dd6d6345929b16ed172e0bbe79e5b083f16fa1c38dcdcf0c,5115d3fdb5ab2f4a0a9d9376b1eec3fb7740ccacea7167c8b408b372f2362a78
